model,uniprot,target_seen,tier,hit,tot,ef_tier
bindclip_hardneg,P48729,1,全新 <0.35,0,47,0.0000
bindclip_hardneg,P48730,1,近 0.5–0.7,23,32,71.8750
bindclip_hardneg,P48730,1,远 0.35–0.5,2,61,3.2787
bindclip_hardneg,P48730,1,全新 <0.35,1,51,1.9608
bindclip_hardneg,P49759,1,全新 <0.35,0,124,0.0000
bindclip_hardneg,P49759,1,远 0.35–0.5,0,7,0.0000
bindclip_hardneg,P49759,1,近 0.5–0.7,0,3,0.0000
bindclip_hardneg,P49760,1,远 0.35–0.5,0,92,0.0000
bindclip_hardneg,P49760,1,全新 <0.35,0,157,0.0000
bindclip_hardneg,P49760,1,近 0.5–0.7,0,8,0.0000
bindclip_hardneg,P49841,1,远 0.35–0.5,19,115,16.5217
bindclip_hardneg,P49841,1,全新 <0.35,0,1278,0.0000
bindclip_hardneg,P49841,1,近 0.5–0.7,3,13,23.0769
bindclip_hardneg,P50053,1,全新 <0.35,36,911,3.9517
bindclip_hardneg,P50053,1,远 0.35–0.5,5,32,15.6250
bindclip_hardneg,P50406,0,全新 <0.35,0,42,0.0000
bindclip_hardneg,P50406,0,远 0.35–0.5,0,14,0.0000
bindclip_hardneg,P51531,0,全新 <0.35,6,69,8.6957
bindclip_hardneg,P51531,0,远 0.35–0.5,2,22,9.0909
bindclip_hardneg,P51532,0,全新 <0.35,1,60,1.6667
bindclip_hardneg,P51532,0,远 0.35–0.5,0,21,0.0000
bindclip_hardneg,P53350,1,远 0.35–0.5,3,41,7.3171
bindclip_hardneg,P53350,1,近 0.5–0.7,2,60,3.3333
bindclip_hardneg,P53350,1,极近 ≥0.7,2,6,33.3333
bindclip_hardneg,P53396,1,全新 <0.35,0,57,0.0000
bindclip_hardneg,P53634,1,全新 <0.35,73,361,20.2216
bindclip_hardneg,P53634,1,远 0.35–0.5,0,52,0.0000
bindclip_hardneg,P53667,0,远 0.35–0.5,0,29,0.0000
bindclip_hardneg,P53667,0,全新 <0.35,0,30,0.0000
bindclip_hardneg,P53667,0,近 0.5–0.7,0,3,0.0000
bindclip_hardneg,P53671,1,远 0.35–0.5,10,33,30.3030
bindclip_hardneg,P53671,1,全新 <0.35,19,30,63.3333
bindclip_hardneg,P53671,1,近 0.5–0.7,0,3,0.0000
bindclip_hardneg,P53779,1,远 0.35–0.5,1,23,4.3478
bindclip_hardneg,P53779,1,全新 <0.35,0,21,0.0000
bindclip_hardneg,P53779,1,近 0.5–0.7,0,21,0.0000
bindclip_hardneg,P56817,1,全新 <0.35,142,304,46.7105
bindclip_hardneg,P56817,1,远 0.35–0.5,38,46,82.6087
bindclip_hardneg,P61073,1,远 0.35–0.5,1,30,3.3333
bindclip_hardneg,P61073,1,全新 <0.35,3,22,13.6364
bindclip_hardneg,P61964,1,远 0.35–0.5,0,11,0.0000
bindclip_hardneg,P61964,1,全新 <0.35,0,40,0.0000
bindclip_hardneg,P78527,0,全新 <0.35,3,513,0.5848
bindclip_hardneg,P78527,0,远 0.35–0.5,2,117,1.7094
bindclip_hardneg,P80192,1,全新 <0.35,0,58,0.0000
bindclip_hardneg,Q03111,1,全新 <0.35,0,75,0.0000
bindclip_hardneg,Q03111,1,远 0.35–0.5,2,23,8.6957
bindclip_hardneg,Q06124,1,全新 <0.35,21,462,4.5455
bindclip_hardneg,Q06124,1,远 0.35–0.5,5,25,20.0000
bindclip_hardneg,Q06187,1,全新 <0.35,23,574,4.0070
bindclip_hardneg,Q06187,1,远 0.35–0.5,84,383,21.9321
bindclip_hardneg,Q06187,1,近 0.5–0.7,8,19,42.1053
bindclip_hardneg,Q07817,1,远 0.35–0.5,76,231,32.9004
bindclip_hardneg,Q07817,1,全新 <0.35,33,138,23.9130
bindclip_hardneg,Q07817,1,近 0.5–0.7,7,8,87.5000
bindclip_hardneg,Q09472,1,全新 <0.35,0,102,0.0000
bindclip_hardneg,Q09472,1,远 0.35–0.5,0,3,0.0000
bindclip_hardneg,Q09472,1,近 0.5–0.7,0,6,0.0000
bindclip_hardneg,Q13315,0,全新 <0.35,1,192,0.5208
bindclip_hardneg,Q13315,0,远 0.35–0.5,0,24,0.0000
bindclip_hardneg,Q13464,1,全新 <0.35,17,153,11.1111
bindclip_hardneg,Q13464,1,远 0.35–0.5,5,29,17.2414
bindclip_hardneg,Q13546,1,远 0.35–0.5,0,54,0.0000
bindclip_hardneg,Q13546,1,全新 <0.35,0,533,0.0000
bindclip_hardneg,Q13547,0,近 0.5–0.7,17,70,24.2857
bindclip_hardneg,Q13547,0,全新 <0.35,95,682,13.9296
bindclip_hardneg,Q13547,0,远 0.35–0.5,67,288,23.2639
bindclip_hardneg,Q13547,0,极近 ≥0.7,0,4,0.0000
bindclip_hardneg,Q14145,1,全新 <0.35,31,84,36.9048
bindclip_hardneg,Q14145,1,远 0.35–0.5,19,40,47.5000
bindclip_hardneg,Q14833,0,全新 <0.35,0,166,0.0000
bindclip_hardneg,Q14833,0,远 0.35–0.5,0,5,0.0000
bindclip_hardneg,Q15125,0,全新 <0.35,0,176,0.0000
bindclip_hardneg,Q15858,1,全新 <0.35,25,653,3.8285
bindclip_hardneg,Q15858,1,远 0.35–0.5,0,7,0.0000
bindclip_hardneg,Q15910,1,全新 <0.35,253,660,38.3333
bindclip_hardneg,Q15910,1,远 0.35–0.5,63,73,86.3014
bindclip_hardneg,Q16288,1,近 0.5–0.7,1,19,5.2632
bindclip_hardneg,Q16288,1,全新 <0.35,0,104,0.0000
bindclip_hardneg,Q16288,1,远 0.35–0.5,6,43,13.9535
bindclip_hardneg,Q16552,1,全新 <0.35,3,252,1.1905
bindclip_hardneg,Q16552,1,远 0.35–0.5,1,10,10.0000
bindclip_hardneg,Q16620,1,近 0.5–0.7,5,29,17.2414
bindclip_hardneg,Q16620,1,全新 <0.35,2,78,2.5641
bindclip_hardneg,Q16620,1,远 0.35–0.5,9,81,11.1111
bindclip_hardneg,Q16769,1,远 0.35–0.5,1,21,4.7619
bindclip_hardneg,Q16769,1,全新 <0.35,0,45,0.0000
bindclip_hardneg,Q32ZE1,1,远 0.35–0.5,0,36,0.0000
bindclip_hardneg,Q32ZE1,1,全新 <0.35,0,114,0.0000
bindclip_hardneg,Q6V1X1,0,全新 <0.35,17,49,34.6939
bindclip_hardneg,Q6V1X1,0,远 0.35–0.5,2,16,12.5000
bindclip_hardneg,Q6V1X1,0,近 0.5–0.7,0,4,0.0000
bindclip_hardneg,Q72547,1,全新 <0.35,18,34,52.9412
bindclip_hardneg,Q72547,1,远 0.35–0.5,6,29,20.6897
bindclip_hardneg,Q86TI2,0,远 0.35–0.5,1,11,9.0909
bindclip_hardneg,Q86TI2,0,全新 <0.35,16,41,39.0244
bindclip_hardneg,Q86TI2,0,近 0.5–0.7,0,4,0.0000
bindclip_hardneg,Q86W56,1,全新 <0.35,0,336,0.0000
bindclip_hardneg,Q86W56,1,远 0.35–0.5,0,5,0.0000
bindclip_hardneg,Q86WV6,1,远 0.35–0.5,14,34,41.1765
bindclip_hardneg,Q86WV6,1,全新 <0.35,0,129,0.0000
bindclip_hardneg,Q86WV6,1,近 0.5–0.7,0,6,0.0000
bindclip_hardneg,Q8IVH8,1,全新 <0.35,13,302,4.3046
bindclip_hardneg,Q8IVH8,1,远 0.35–0.5,7,30,23.3333
bindclip_hardneg,Q8N884,1,全新 <0.35,0,308,0.0000
bindclip_hardneg,Q8NEB9,1,全新 <0.35,2,54,3.7037
bindclip_hardneg,Q8NEB9,1,远 0.35–0.5,1,3,33.3333
bindclip_hardneg,Q8R4B8,0,全新 <0.35,7,54,12.9630
bindclip_hardneg,Q8R4B8,0,远 0.35–0.5,0,3,0.0000
bindclip_hardneg,Q92633,0,全新 <0.35,1,560,0.1786
bindclip_hardneg,Q92769,1,远 0.35–0.5,15,43,34.8837
bindclip_hardneg,Q92769,1,全新 <0.35,40,282,14.1844
bindclip_hardneg,Q92769,1,近 0.5–0.7,2,11,18.1818
bindclip_hardneg,Q92793,1,远 0.35–0.5,22,27,81.4815
bindclip_hardneg,Q92793,1,近 0.5–0.7,34,39,87.1795
bindclip_hardneg,Q92793,1,全新 <0.35,11,370,2.9730
bindclip_hardneg,Q92993,0,全新 <0.35,7,66,10.6061
bindclip_hardneg,Q92993,0,远 0.35–0.5,1,27,3.7037
bindclip_hardneg,Q93009,1,远 0.35–0.5,38,134,28.3582
bindclip_hardneg,Q93009,1,全新 <0.35,15,133,11.2782
bindclip_hardneg,Q93009,1,近 0.5–0.7,22,24,91.6667
bindclip_hardneg,Q96RI1,1,全新 <0.35,2,23,8.6957
bindclip_hardneg,Q96RI1,1,远 0.35–0.5,25,38,65.7895
bindclip_hardneg,Q99640,1,全新 <0.35,63,281,22.4199
bindclip_hardneg,Q99640,1,远 0.35–0.5,0,5,0.0000
bindclip_hardneg,Q99683,1,远 0.35–0.5,0,23,0.0000
bindclip_hardneg,Q99683,1,近 0.5–0.7,0,7,0.0000
bindclip_hardneg,Q99683,1,全新 <0.35,0,46,0.0000
bindclip_hardneg,Q99814,1,全新 <0.35,0,114,0.0000
bindclip_hardneg,Q9BY41,1,全新 <0.35,121,342,35.3801
bindclip_hardneg,Q9BY41,1,远 0.35–0.5,29,44,65.9091
bindclip_hardneg,Q9BY41,1,近 0.5–0.7,2,6,33.3333
bindclip_hardneg,Q9H3N8,0,远 0.35–0.5,3,14,21.4286
bindclip_hardneg,Q9H3N8,0,全新 <0.35,2,41,4.8780
bindclip_hardneg,Q9H8M2,1,远 0.35–0.5,25,63,39.6825
bindclip_hardneg,Q9H8M2,1,全新 <0.35,45,320,14.0625
bindclip_hardneg,Q9H8M2,1,近 0.5–0.7,1,8,12.5000
bindclip_hardneg,Q9HAZ1,1,全新 <0.35,1,126,0.7937
bindclip_hardneg,Q9HAZ1,1,远 0.35–0.5,1,7,14.2857
bindclip_hardneg,Q9HBH9,1,远 0.35–0.5,6,54,11.1111
bindclip_hardneg,Q9HBH9,1,全新 <0.35,3,50,6.0000
bindclip_hardneg,Q9NSY1,1,全新 <0.35,0,67,0.0000
bindclip_hardneg,Q9NWZ3,1,全新 <0.35,137,1157,11.8410
bindclip_hardneg,Q9NWZ3,1,远 0.35–0.5,40,273,14.6520
bindclip_hardneg,Q9NWZ3,1,近 0.5–0.7,0,27,0.0000
bindclip_hardneg,Q9NYV4,1,近 0.5–0.7,0,37,0.0000
bindclip_hardneg,Q9NYV4,1,全新 <0.35,22,157,14.0127
bindclip_hardneg,Q9NYV4,1,远 0.35–0.5,2,88,2.2727
bindclip_hardneg,Q9P2K8,0,全新 <0.35,6,52,11.5385
bindclip_hardneg,Q9P2K8,0,远 0.35–0.5,2,34,5.8824
bindclip_hardneg,Q9UGN5,1,全新 <0.35,3,146,2.0548
bindclip_hardneg,Q9UGN5,1,近 0.5–0.7,8,9,88.8889
bindclip_hardneg,Q9UGN5,1,远 0.35–0.5,4,9,44.4444
bindclip_hardneg,Q9UNA0,1,全新 <0.35,17,74,22.9730
bindclip_hardneg,Q9UNA0,1,远 0.35–0.5,6,6,100.0000
bindclip_hardneg,Q9Y5Y9,0,全新 <0.35,0,500,0.0000
bindclip_hardneg,Q9Y5Y9,0,远 0.35–0.5,0,132,0.0000
bindclip_hardneg,Q9Y5Z0,1,全新 <0.35,120,280,42.8571
bindclip_hardneg,Q9Y5Z0,1,远 0.35–0.5,34,37,91.8919
bindclip_hardneg,C7FF05,0,远 0.35–0.5,1,34,2.9412
bindclip_hardneg,C7FF05,0,全新 <0.35,1,49,2.0408
bindclip_hardneg,C7FF05,0,近 0.5–0.7,0,7,0.0000
bindclip_hardneg,O14638,0,全新 <0.35,5,89,5.6180
bindclip_hardneg,O94921,0,全新 <0.35,8,69,11.5942
bindclip_hardneg,O94921,0,远 0.35–0.5,8,31,25.8065
bindclip_hardneg,P01111,0,全新 <0.35,88,469,18.7633
bindclip_hardneg,P05622,0,远 0.35–0.5,0,81,0.0000
bindclip_hardneg,P05622,0,全新 <0.35,0,256,0.0000
bindclip_hardneg,P05622,0,极近 ≥0.7,0,8,0.0000
bindclip_hardneg,P05622,0,近 0.5–0.7,0,33,0.0000
bindclip_hardneg,P08519,1,全新 <0.35,2,73,2.7397
bindclip_hardneg,P28347,0,全新 <0.35,0,226,0.0000
bindclip_hardneg,P28347,0,远 0.35–0.5,0,12,0.0000
bindclip_hardneg,P37288,0,全新 <0.35,0,108,0.0000
bindclip_hardneg,P43220,1,近 0.5–0.7,0,8,0.0000
bindclip_hardneg,P43220,1,远 0.35–0.5,0,16,0.0000
bindclip_hardneg,P43220,1,全新 <0.35,0,105,0.0000
bindclip_hardneg,P56528,0,全新 <0.35,0,92,0.0000
bindclip_hardneg,P56528,0,远 0.35–0.5,0,11,0.0000
bindclip_hardneg,P97821,0,全新 <0.35,19,83,22.8916
bindclip_hardneg,Q15562,1,远 0.35–0.5,0,3,0.0000
bindclip_hardneg,Q15562,1,全新 <0.35,1,177,0.5650
bindclip_hardneg,Q15878,0,全新 <0.35,0,142,0.0000
bindclip_hardneg,Q15878,0,远 0.35–0.5,0,9,0.0000
bindclip_hardneg,Q92830,0,全新 <0.35,0,159,0.0000
bindclip_hardneg,Q96LB1,0,全新 <0.35,0,62,0.0000
bindclip_hardneg,Q96LB1,0,远 0.35–0.5,0,7,0.0000
bindclip_hardneg,Q99594,0,全新 <0.35,0,102,0.0000
bindclip_hardneg,J9SQF3,0,全新 <0.35,0,645,0.0000
bindclip_hardneg,J9SQF3,0,远 0.35–0.5,0,5,0.0000
bindclip_hardneg,O00411,0,全新 <0.35,0,211,0.0000
bindclip_hardneg,O00411,0,远 0.35–0.5,0,15,0.0000
bindclip_hardneg,O00443,1,全新 <0.35,6,75,8.0000
bindclip_hardneg,O00443,1,远 0.35–0.5,3,24,12.5000
bindclip_hardneg,O14578,0,远 0.35–0.5,1,85,1.1765
bindclip_hardneg,O14578,0,全新 <0.35,4,66,6.0606
bindclip_hardneg,O14874,0,远 0.35–0.5,26,75,34.6667
bindclip_hardneg,O14874,0,全新 <0.35,1,20,5.0000
bindclip_hardneg,O14874,0,近 0.5–0.7,10,10,100.0000
bindclip_hardneg,O42275,0,近 0.5–0.7,29,46,63.0435
bindclip_hardneg,O42275,0,远 0.35–0.5,7,39,17.9487
bindclip_hardneg,O42275,0,全新 <0.35,1,32,3.1250
bindclip_hardneg,O60427,0,全新 <0.35,1,234,0.4274
bindclip_hardneg,O88634,0,全新 <0.35,0,52,0.0000
bindclip_hardneg,O88634,0,远 0.35–0.5,0,12,0.0000
bindclip_hardneg,O94782,1,全新 <0.35,6,394,1.5228
bindclip_hardneg,O94782,1,远 0.35–0.5,2,11,18.1818
bindclip_hardneg,O95835,0,远 0.35–0.5,25,60,41.6667
bindclip_hardneg,O95835,0,全新 <0.35,0,12,0.0000
bindclip_hardneg,P08546,0,全新 <0.35,4,79,5.0633
bindclip_hardneg,P08546,0,远 0.35–0.5,0,3,0.0000
bindclip_hardneg,P09871,0,全新 <0.35,5,419,1.1933
bindclip_hardneg,P0AES4,0,远 0.35–0.5,0,47,0.0000
bindclip_hardneg,P0AES4,0,近 0.5–0.7,0,5,0.0000
bindclip_hardneg,P0AES4,0,全新 <0.35,0,81,0.0000
bindclip_hardneg,P14060,0,全新 <0.35,3,74,4.0541
bindclip_hardneg,P14416,0,全新 <0.35,2,291,0.6873
bindclip_hardneg,P14416,0,远 0.35–0.5,3,24,12.5000
bindclip_hardneg,P14416,0,近 0.5–0.7,1,5,20.0000
bindclip_hardneg,P16788,0,远 0.35–0.5,0,10,0.0000
bindclip_hardneg,P16788,0,全新 <0.35,0,444,0.0000
bindclip_hardneg,P17927,0,全新 <0.35,0,69,0.0000
bindclip_hardneg,P17948,1,近 0.5–0.7,4,39,10.2564
bindclip_hardneg,P17948,1,远 0.35–0.5,2,25,8.0000
bindclip_hardneg,P17948,1,极近 ≥0.7,3,10,30.0000
bindclip_hardneg,P17948,1,全新 <0.35,0,20,0.0000
bindclip_hardneg,P19525,0,全新 <0.35,0,165,0.0000
bindclip_hardneg,P19525,0,远 0.35–0.5,0,16,0.0000
bindclip_hardneg,P20648,0,近 0.5–0.7,10,29,34.4828
bindclip_hardneg,P20648,0,全新 <0.35,2,40,5.0000
bindclip_hardneg,P20648,0,远 0.35–0.5,7,42,16.6667
bindclip_hardneg,P21917,0,全新 <0.35,0,30,0.0000
bindclip_hardneg,P21917,0,远 0.35–0.5,2,31,6.4516
bindclip_hardneg,P21917,0,近 0.5–0.7,0,4,0.0000
bindclip_hardneg,P22001,0,全新 <0.35,0,338,0.0000
bindclip_hardneg,P22001,0,远 0.35–0.5,0,13,0.0000
bindclip_hardneg,P25929,0,全新 <0.35,0,74,0.0000
bindclip_hardneg,P25929,0,远 0.35–0.5,0,28,0.0000
bindclip_hardneg,P28223,0,全新 <0.35,10,971,1.0299
bindclip_hardneg,P28223,0,远 0.35–0.5,5,190,2.6316
bindclip_hardneg,P28223,0,近 0.5–0.7,3,38,7.8947
bindclip_hardneg,P30990,1,远 0.35–0.5,0,25,0.0000
bindclip_hardneg,P30990,1,全新 <0.35,0,51,0.0000
bindclip_hardneg,P34969,0,远 0.35–0.5,1,18,5.5556
bindclip_hardneg,P34969,0,全新 <0.35,1,74,1.3514
bindclip_hardneg,P34969,0,近 0.5–0.7,3,8,37.5000
bindclip_hardneg,P35462,0,全新 <0.35,0,84,0.0000
bindclip_hardneg,P35462,0,远 0.35–0.5,1,22,4.5455
bindclip_hardneg,P35462,0,近 0.5–0.7,0,3,0.0000
bindclip_hardneg,P37840,0,全新 <0.35,1,113,0.8850
bindclip_hardneg,P50052,1,全新 <0.35,3,198,1.5152
bindclip_hardneg,P50052,1,远 0.35–0.5,4,11,36.3636
bindclip_hardneg,P50052,1,近 0.5–0.7,0,5,0.0000
bindclip_hardneg,P52429,0,全新 <0.35,0,74,0.0000
bindclip_hardneg,P52429,0,远 0.35–0.5,0,7,0.0000
bindclip_hardneg,P54278,0,远 0.35–0.5,12,32,37.5000
bindclip_hardneg,P54278,0,全新 <0.35,29,53,54.7170
bindclip_hardneg,P57059,0,远 0.35–0.5,4,19,21.0526
bindclip_hardneg,P57059,0,近 0.5–0.7,0,29,0.0000
bindclip_hardneg,P57059,0,极近 ≥0.7,0,5,0.0000
bindclip_hardneg,P57059,0,全新 <0.35,5,31,16.1290
bindclip_hardneg,Q08211,1,全新 <0.35,3,597,0.5025
bindclip_hardneg,Q08211,1,远 0.35–0.5,0,109,0.0000
bindclip_hardneg,Q08828,0,远 0.35–0.5,0,6,0.0000
bindclip_hardneg,Q08828,0,全新 <0.35,0,61,0.0000
bindclip_hardneg,Q10469,0,全新 <0.35,0,171,0.0000
bindclip_hardneg,Q13191,1,全新 <0.35,6,1194,0.5025
bindclip_hardneg,Q13191,1,远 0.35–0.5,0,38,0.0000
bindclip_hardneg,Q13233,0,远 0.35–0.5,0,39,0.0000
bindclip_hardneg,Q13233,0,近 0.5–0.7,0,7,0.0000
bindclip_hardneg,Q13233,0,全新 <0.35,0,9,0.0000
bindclip_hardneg,Q13233,0,极近 ≥0.7,0,3,0.0000
bindclip_hardneg,Q13574,1,全新 <0.35,22,576,3.8194
bindclip_hardneg,Q16739,0,全新 <0.35,0,281,0.0000
bindclip_hardneg,Q16739,0,远 0.35–0.5,0,28,0.0000
bindclip_hardneg,Q16832,1,远 0.35–0.5,34,94,36.1702
bindclip_hardneg,Q16832,1,全新 <0.35,39,215,18.1395
bindclip_hardneg,Q16832,1,近 0.5–0.7,5,14,35.7143
bindclip_hardneg,Q16832,1,极近 ≥0.7,0,3,0.0000
bindclip_hardneg,Q5JRX3,0,全新 <0.35,0,47,0.0000
bindclip_hardneg,Q5JRX3,0,远 0.35–0.5,0,10,0.0000
bindclip_hardneg,Q6SZW1,0,近 0.5–0.7,0,3,0.0000
bindclip_hardneg,Q6SZW1,0,全新 <0.35,1,156,0.6410
bindclip_hardneg,Q6SZW1,0,远 0.35–0.5,0,84,0.0000
bindclip_hardneg,Q7Z3E1,0,全新 <0.35,9,401,2.2444
bindclip_hardneg,Q7Z3E1,0,远 0.35–0.5,72,84,85.7143
bindclip_hardneg,Q7Z3E1,0,近 0.5–0.7,87,88,98.8636
bindclip_hardneg,Q86SK9,0,远 0.35–0.5,0,25,0.0000
bindclip_hardneg,Q86SK9,0,全新 <0.35,0,29,0.0000
bindclip_hardneg,Q86UE8,0,远 0.35–0.5,0,29,0.0000
bindclip_hardneg,Q86UE8,0,近 0.5–0.7,0,32,0.0000
bindclip_hardneg,Q86UE8,0,全新 <0.35,0,3,0.0000
bindclip_hardneg,Q86UE8,0,极近 ≥0.7,0,4,0.0000
bindclip_hardneg,Q8N1C3,0,全新 <0.35,0,199,0.0000
bindclip_hardneg,Q8WYB5,0,全新 <0.35,1,177,0.5650
bindclip_hardneg,Q8WYB5,0,远 0.35–0.5,1,15,6.6667
bindclip_hardneg,Q92551,0,全新 <0.35,1,145,0.6897
bindclip_hardneg,Q92551,0,远 0.35–0.5,8,46,17.3913
bindclip_hardneg,Q96DB2,0,近 0.5–0.7,3,9,33.3333
bindclip_hardneg,Q96DB2,0,远 0.35–0.5,16,44,36.3636
bindclip_hardneg,Q96DB2,0,极近 ≥0.7,3,4,75.0000
bindclip_hardneg,Q96DB2,0,全新 <0.35,3,14,21.4286
bindclip_hardneg,Q96GX5,1,全新 <0.35,7,252,2.7778
bindclip_hardneg,Q96GX5,1,远 0.35–0.5,0,6,0.0000
bindclip_hardneg,Q9H0K1,0,远 0.35–0.5,0,22,0.0000
bindclip_hardneg,Q9H0K1,0,全新 <0.35,7,51,13.7255
bindclip_hardneg,Q9H0K1,0,近 0.5–0.7,0,29,0.0000
bindclip_hardneg,Q9H0K1,0,极近 ≥0.7,0,7,0.0000
bindclip_hardneg,Q9HCE5,1,全新 <0.35,0,187,0.0000
bindclip_hardneg,Q9HCE5,1,远 0.35–0.5,0,5,0.0000
bindclip_hardneg,Q9NPH5,0,全新 <0.35,0,90,0.0000
bindclip_hardneg,Q9NPH5,0,远 0.35–0.5,0,6,0.0000
bindclip_hardneg,Q9NR19,0,全新 <0.35,1,95,1.0526
bindclip_hardneg,Q9NR19,0,远 0.35–0.5,0,47,0.0000
bindclip_hardneg,Q9ULV8,0,全新 <0.35,62,551,11.2523
bindclip_hardneg,Q9ULV8,0,远 0.35–0.5,15,18,83.3333
bindclip_hardneg,Q9Y2I7,0,全新 <0.35,2,282,0.7092
bindclip_hardneg,Q9Y2I7,0,远 0.35–0.5,2,102,1.9608
bindclip_hardneg,Q9Y2I7,0,近 0.5–0.7,0,8,0.0000
ligunity_pocket_ranking,O15379,1,近 0.5–0.7,0,58,0.0000
ligunity_pocket_ranking,O15379,1,极近 ≥0.7,0,69,0.0000
ligunity_pocket_ranking,O15379,1,远 0.35–0.5,0,14,0.0000
ligunity_pocket_ranking,O43353,1,近 0.5–0.7,110,179,61.4525
ligunity_pocket_ranking,O43353,1,远 0.35–0.5,1,9,11.1111
ligunity_pocket_ranking,O43353,1,极近 ≥0.7,15,58,25.8621
ligunity_pocket_ranking,O60341,1,极近 ≥0.7,24,44,54.5455
ligunity_pocket_ranking,O60341,1,近 0.5–0.7,5,27,18.5185
ligunity_pocket_ranking,O60341,1,远 0.35–0.5,0,32,0.0000
ligunity_pocket_ranking,O60674,1,极近 ≥0.7,0,122,0.0000
ligunity_pocket_ranking,O60674,1,近 0.5–0.7,0,85,0.0000
ligunity_pocket_ranking,O60674,1,远 0.35–0.5,0,21,0.0000
ligunity_pocket_ranking,O60885,1,极近 ≥0.7,30,56,53.5714
ligunity_pocket_ranking,O75469,1,极近 ≥0.7,41,78,52.5641
ligunity_pocket_ranking,O75469,1,近 0.5–0.7,1,4,25.0000
ligunity_pocket_ranking,P00734,1,极近 ≥0.7,56,145,38.6207
ligunity_pocket_ranking,P00734,1,近 0.5–0.7,0,4,0.0000
ligunity_pocket_ranking,P01116,1,远 0.35–0.5,0,7,0.0000
ligunity_pocket_ranking,P01116,1,极近 ≥0.7,17,25,68.0000
ligunity_pocket_ranking,P01116,1,近 0.5–0.7,0,17,0.0000
ligunity_pocket_ranking,P06239,1,极近 ≥0.7,15,48,31.2500
ligunity_pocket_ranking,P06239,1,近 0.5–0.7,4,17,23.5294
ligunity_pocket_ranking,P06239,1,远 0.35–0.5,0,3,0.0000
ligunity_pocket_ranking,P08581,1,近 0.5–0.7,0,10,0.0000
ligunity_pocket_ranking,P08581,1,极近 ≥0.7,5,56,8.9286
ligunity_pocket_ranking,P11362,1,极近 ≥0.7,13,28,46.4286
ligunity_pocket_ranking,P11362,1,远 0.35–0.5,0,19,0.0000
ligunity_pocket_ranking,P11362,1,近 0.5–0.7,2,8,25.0000
ligunity_pocket_ranking,P12931,1,极近 ≥0.7,32,87,36.7816
ligunity_pocket_ranking,P12931,1,近 0.5–0.7,0,4,0.0000
ligunity_pocket_ranking,P15056,1,近 0.5–0.7,11,18,61.1111
ligunity_pocket_ranking,P15056,1,远 0.35–0.5,1,7,14.2857
ligunity_pocket_ranking,P15056,1,极近 ≥0.7,12,33,36.3636
ligunity_pocket_ranking,P18031,1,远 0.35–0.5,4,7,57.1429
ligunity_pocket_ranking,P18031,1,全新 <0.35,19,85,22.3529
ligunity_pocket_ranking,P18031,1,近 0.5–0.7,1,6,16.6667
ligunity_pocket_ranking,P18031,1,极近 ≥0.7,14,18,77.7778
ligunity_pocket_ranking,P21554,1,极近 ≥0.7,24,30,80.0000
ligunity_pocket_ranking,P21554,1,近 0.5–0.7,18,53,33.9623
ligunity_pocket_ranking,P21554,1,远 0.35–0.5,4,16,25.0000
ligunity_pocket_ranking,P22413,1,远 0.35–0.5,8,102,7.8431
ligunity_pocket_ranking,P22413,1,全新 <0.35,0,38,0.0000
ligunity_pocket_ranking,P22413,1,极近 ≥0.7,2,9,22.2222
ligunity_pocket_ranking,P22413,1,近 0.5–0.7,6,40,15.0000
ligunity_pocket_ranking,P22455,1,极近 ≥0.7,1,30,3.3333
ligunity_pocket_ranking,P22455,1,远 0.35–0.5,0,19,0.0000
ligunity_pocket_ranking,P22455,1,近 0.5–0.7,0,5,0.0000
ligunity_pocket_ranking,P27338,1,极近 ≥0.7,24,43,55.8140
ligunity_pocket_ranking,P27338,1,近 0.5–0.7,12,92,13.0435
ligunity_pocket_ranking,P27338,1,远 0.35–0.5,1,20,5.0000
ligunity_pocket_ranking,P28335,1,近 0.5–0.7,1,23,4.3478
ligunity_pocket_ranking,P28335,1,远 0.35–0.5,1,29,3.4483
ligunity_pocket_ranking,P28335,1,极近 ≥0.7,8,24,33.3333
ligunity_pocket_ranking,P28335,1,全新 <0.35,0,4,0.0000
ligunity_pocket_ranking,P30530,1,近 0.5–0.7,1,5,20.0000
ligunity_pocket_ranking,P30530,1,极近 ≥0.7,8,45,17.7778
ligunity_pocket_ranking,P31153,1,远 0.35–0.5,0,5,0.0000
ligunity_pocket_ranking,P31153,1,全新 <0.35,0,5,0.0000
ligunity_pocket_ranking,P31153,1,近 0.5–0.7,0,34,0.0000
ligunity_pocket_ranking,P31153,1,极近 ≥0.7,0,19,0.0000
ligunity_pocket_ranking,P34913,1,极近 ≥0.7,33,76,43.4211
ligunity_pocket_ranking,P34913,1,近 0.5–0.7,31,48,64.5833
ligunity_pocket_ranking,P34914,1,极近 ≥0.7,19,26,73.0769
ligunity_pocket_ranking,P34914,1,远 0.35–0.5,0,13,0.0000
ligunity_pocket_ranking,P34914,1,近 0.5–0.7,32,60,53.3333
ligunity_pocket_ranking,P35968,1,近 0.5–0.7,15,39,38.4615
ligunity_pocket_ranking,P35968,1,极近 ≥0.7,43,92,46.7391
ligunity_pocket_ranking,P35968,1,远 0.35–0.5,2,5,40.0000
ligunity_pocket_ranking,P36888,1,极近 ≥0.7,15,55,27.2727
