model,layer,uniprot,n_molecules,order_used
conplex,L1,O76074,2754,jsonl
conplex,L1,O76083,765,jsonl
conplex,L1,O95271,969,jsonl
conplex,L1,O95819,816,jsonl
conplex,L1,O96013,1071,jsonl
conplex,L1,O96028,1122,jsonl
conplex,L1,P00338,561,jsonl
conplex,L1,P00352,510,jsonl
conplex,L1,P00491,1326,jsonl
conplex,L1,P00519,2397,jsonl
conplex,L1,P00533,23817,jsonl
conplex,L1,P00734,7599,jsonl
conplex,L1,P00742,1020,jsonl
conplex,L1,P00915,8619,jsonl
conplex,L1,P00918,12495,jsonl
conplex,L1,P00956,3978,jsonl
conplex,L1,P01116,2601,jsonl
conplex,L1,P03372,2040,jsonl
conplex,L1,P04049,867,jsonl
conplex,L1,P04626,4896,jsonl
conplex,L1,P04629,3264,jsonl
conplex,L1,P04798,3213,jsonl
conplex,L1,P05089,2907,jsonl
conplex,L1,P05177,2142,jsonl
conplex,L1,P05771,561,jsonl
conplex,L1,P05979,1530,jsonl
conplex,L1,P06213,663,jsonl
conplex,L1,P06239,3468,jsonl
conplex,L1,P06276,2499,jsonl
conplex,L1,P06493,1887,jsonl
conplex,L1,P07333,5253,jsonl
conplex,L1,P07550,612,jsonl
conplex,L1,P07711,2091,jsonl
conplex,L1,P07900,1479,jsonl
conplex,L1,P07947,2244,jsonl
conplex,L1,P07948,663,jsonl
conplex,L1,P07949,2091,jsonl
conplex,L1,P08069,2040,jsonl
conplex,L1,P08173,663,jsonl
conplex,L1,P08238,1377,jsonl
conplex,L1,P08246,1479,jsonl
conplex,L1,P08253,714,jsonl
conplex,L1,P08581,3366,jsonl
conplex,L1,P08908,2397,jsonl
conplex,L1,P08913,1122,jsonl
conplex,L1,P09619,969,jsonl
conplex,L1,P09874,8160,jsonl
conplex,L1,P0DMS8,3519,jsonl
conplex,L1,P10275,765,jsonl
conplex,L1,P10415,714,jsonl
conplex,L1,P10721,1989,jsonl
conplex,L1,P11275,663,jsonl
conplex,L1,P11309,2805,jsonl
conplex,L1,P11362,2856,jsonl
conplex,L1,P11511,714,jsonl
conplex,L1,P11802,3621,jsonl
conplex,L1,P12931,4641,jsonl
conplex,L1,P13569,1020,jsonl
conplex,L1,P14324,510,jsonl
conplex,L1,P14618,612,jsonl
conplex,L1,P14679,561,jsonl
conplex,L1,P14867,2295,jsonl
conplex,L1,P14902,2550,jsonl
conplex,L1,P14920,714,jsonl
conplex,L1,P15056,2958,jsonl
conplex,L1,P15121,918,jsonl
conplex,L1,P15538,765,jsonl
conplex,L1,P16050,1989,jsonl
conplex,L1,P16083,816,jsonl
conplex,L1,P16110,663,jsonl
conplex,L1,P16234,1989,jsonl
conplex,L1,P17252,1122,jsonl
conplex,L1,P17706,867,jsonl
conplex,L1,P17931,714,jsonl
conplex,L1,P18031,5916,jsonl
conplex,L1,P18089,816,jsonl
conplex,L1,P18825,1020,jsonl
conplex,L1,P19099,867,jsonl
conplex,L1,P19634,1173,jsonl
conplex,L1,P19793,816,jsonl
conplex,L1,P20272,561,jsonl
conplex,L1,P21397,1071,jsonl
conplex,L1,P21554,5100,jsonl
conplex,L1,P21589,1224,jsonl
conplex,L1,P21728,1224,jsonl
conplex,L1,P21802,918,jsonl
conplex,L1,P21918,612,jsonl
conplex,L1,P21964,1530,jsonl
conplex,L1,P22303,4539,jsonl
conplex,L1,P22413,9639,jsonl
conplex,L1,P22455,2805,jsonl
conplex,L1,P22607,1020,jsonl
conplex,L1,P22748,5712,jsonl
conplex,L1,P23458,10047,jsonl
conplex,L1,P23467,867,jsonl
conplex,L1,P24941,2805,jsonl
conplex,L1,P25440,663,jsonl
conplex,L1,P25774,663,jsonl
conplex,L1,P25779,561,jsonl
conplex,L1,P27338,7905,jsonl
conplex,L1,P27487,1683,jsonl
conplex,L1,P28062,714,jsonl
conplex,L1,P28074,1887,jsonl
conplex,L1,P28221,816,jsonl
conplex,L1,P28222,765,jsonl
conplex,L1,P28335,4080,jsonl
conplex,L1,P28482,765,jsonl
conplex,L1,P28566,510,jsonl
conplex,L1,P29274,714,jsonl
conplex,L1,P29466,867,jsonl
conplex,L1,P29597,9537,jsonl
conplex,L1,P30291,1530,jsonl
conplex,L1,P30530,2550,jsonl
conplex,L1,P30542,1020,jsonl
conplex,L1,P31153,3213,jsonl
conplex,L1,P31639,561,jsonl
conplex,L1,P31645,561,jsonl
conplex,L1,P31749,6324,jsonl
conplex,L1,P31751,1785,jsonl
conplex,L1,P33981,1479,jsonl
conplex,L1,P34913,6324,jsonl
conplex,L1,P34914,5049,jsonl
conplex,L1,P34972,3417,jsonl
conplex,L1,P35218,3315,jsonl
conplex,L1,P35354,2244,jsonl
conplex,L1,P35367,510,jsonl
conplex,L1,P35372,1428,jsonl
conplex,L1,P35439,561,jsonl
conplex,L1,P35916,1071,jsonl
conplex,L1,P35968,6936,jsonl
conplex,L1,P36776,1020,jsonl
conplex,L1,P36888,4284,jsonl
conplex,L1,P36897,918,jsonl
conplex,L1,P37231,867,jsonl
conplex,L1,P41143,714,jsonl
conplex,L1,P41145,9843,jsonl
conplex,L1,P41182,3213,jsonl
conplex,L1,P41240,918,jsonl
conplex,L1,P41595,4641,jsonl
conplex,L1,P42330,1683,jsonl
conplex,L1,P42336,4539,jsonl
conplex,L1,P42338,2550,jsonl
conplex,L1,P43166,4131,jsonl
conplex,L1,P43405,561,jsonl
conplex,L1,P43490,867,jsonl
conplex,L1,P45983,1734,jsonl
conplex,L1,P45984,1632,jsonl
conplex,L1,P47746,867,jsonl
conplex,L1,P47989,2805,jsonl
conplex,L1,P48039,663,jsonl
conplex,L1,P48735,561,jsonl
conplex,L1,P48736,6324,jsonl
conplex,L1,P49137,510,jsonl
conplex,L1,P49286,918,jsonl
conplex,L1,P49759,561,jsonl
conplex,L1,P49760,663,jsonl
conplex,L1,P49840,510,jsonl
conplex,L1,P49841,1224,jsonl
conplex,L1,P50053,1275,jsonl
conplex,L1,P50406,3417,jsonl
conplex,L1,P50613,1122,jsonl
conplex,L1,P50750,3417,jsonl
conplex,L1,P51449,2040,jsonl
conplex,L1,P51451,561,jsonl
conplex,L1,P51531,867,jsonl
conplex,L1,P51532,510,jsonl
conplex,L1,P51617,765,jsonl
conplex,L1,P51812,816,jsonl
conplex,L1,P51813,765,jsonl
conplex,L1,P51955,867,jsonl
conplex,L1,P52333,13056,jsonl
conplex,L1,P53350,1224,jsonl
conplex,L1,P53634,2958,jsonl
conplex,L1,P53779,1632,jsonl
conplex,L1,P54646,1173,jsonl
conplex,L1,P55055,663,jsonl
conplex,L1,P56524,1428,jsonl
conplex,L1,P56817,13260,jsonl
conplex,L1,P61964,867,jsonl
conplex,L1,P62937,918,jsonl
conplex,L1,P68400,714,jsonl
conplex,L1,P78540,816,jsonl
conplex,L1,P80457,1632,jsonl
conplex,L1,P81908,2346,jsonl
conplex,L1,Q00534,561,jsonl
conplex,L1,Q00535,969,jsonl
conplex,L1,Q01650,918,jsonl
conplex,L1,Q01827,1530,jsonl
conplex,L1,Q02127,3774,jsonl
conplex,L1,Q02750,714,jsonl
conplex,L1,Q03181,765,jsonl
conplex,L1,Q04609,1836,jsonl
conplex,L1,Q04759,969,jsonl
conplex,L1,Q05397,4590,jsonl
conplex,L1,Q05586,2244,jsonl
conplex,L1,Q06124,1428,jsonl
conplex,L1,Q06187,18105,jsonl
conplex,L1,Q06418,1377,jsonl
conplex,L1,Q07343,2397,jsonl
conplex,L1,Q07422,612,jsonl
conplex,L1,Q07817,714,jsonl
conplex,L1,Q07820,2652,jsonl
conplex,L1,Q07869,765,jsonl
conplex,L1,Q07889,1071,jsonl
conplex,L1,Q07912,510,jsonl
conplex,L1,Q08345,969,jsonl
conplex,L1,Q08499,918,jsonl
conplex,L1,Q08881,816,jsonl
conplex,L1,Q12866,2295,jsonl
conplex,L1,Q12879,867,jsonl
conplex,L1,Q12884,2448,jsonl
conplex,L1,Q13043,2550,jsonl
conplex,L1,Q13131,1326,jsonl
conplex,L1,Q13133,816,jsonl
conplex,L1,Q13164,816,jsonl
conplex,L1,Q13188,2550,jsonl
conplex,L1,Q13224,1734,jsonl
conplex,L1,Q13464,1122,jsonl
conplex,L1,Q13526,1020,jsonl
conplex,L1,Q13546,2754,jsonl
conplex,L1,Q13547,18411,jsonl
conplex,L1,Q13627,5661,jsonl
conplex,L1,Q13822,1428,jsonl
conplex,L1,Q13946,612,jsonl
conplex,L1,Q14145,663,jsonl
conplex,L1,Q14289,1020,jsonl
conplex,L1,Q15059,2193,jsonl
conplex,L1,Q15118,663,jsonl
conplex,L1,Q15303,714,jsonl
conplex,L1,Q15561,2907,jsonl
conplex,L1,Q15910,1581,jsonl
conplex,L1,Q16288,1020,jsonl
conplex,L1,Q16512,816,jsonl
conplex,L1,Q16539,714,jsonl
conplex,L1,Q16620,969,jsonl
conplex,L1,Q16678,5457,jsonl
conplex,L1,Q16769,1377,jsonl
conplex,L1,Q16790,10455,jsonl
conplex,L1,Q2KHZ8,1326,jsonl
conplex,L1,Q2M2I8,1479,jsonl
conplex,L1,Q5BJF2,1938,jsonl
conplex,L1,Q5TCY1,816,jsonl
conplex,L1,Q6GI75,816,jsonl
conplex,L1,Q6P179,612,jsonl
conplex,L1,Q6ZQW0,4896,jsonl
conplex,L1,Q72547,1785,jsonl
conplex,L1,Q86V86,1275,jsonl
conplex,L1,Q86W56,2142,jsonl
conplex,L1,Q86WV6,1275,jsonl
conplex,L1,Q86X55,2448,jsonl
conplex,L1,Q86YT5,816,jsonl
conplex,L1,Q8IXJ6,1224,jsonl
conplex,L1,Q8N1Q1,510,jsonl
conplex,L1,Q8N884,714,jsonl
conplex,L1,Q8NEB9,663,jsonl
conplex,L1,Q8NER1,510,jsonl
conplex,L1,Q8R4B8,1020,jsonl
conplex,L1,Q8TF76,663,jsonl
conplex,L1,Q8WUI4,867,jsonl
conplex,L1,Q92769,6477,jsonl
conplex,L1,Q92918,8211,jsonl
conplex,L1,Q93009,816,jsonl
conplex,L1,Q969S8,1938,jsonl
conplex,L1,Q96EB6,561,jsonl
conplex,L1,Q96GD4,1224,jsonl
conplex,L1,Q96KQ7,1530,jsonl
conplex,L1,Q96LA8,612,jsonl
conplex,L1,Q96MU7,561,jsonl
conplex,L1,Q96P20,1224,jsonl
conplex,L1,Q96RI1,663,jsonl
conplex,L1,Q96S37,1224,jsonl
conplex,L1,Q99640,2295,jsonl
conplex,L1,Q99683,816,jsonl
conplex,L1,Q99685,561,jsonl
conplex,L1,Q99720,3213,jsonl
conplex,L1,Q99873,1734,jsonl
conplex,L1,Q9BUB5,663,jsonl
conplex,L1,Q9BV86,714,jsonl
conplex,L1,Q9BWU1,918,jsonl
conplex,L1,Q9BY41,5304,jsonl
conplex,L1,Q9C0B1,4131,jsonl
conplex,L1,Q9GZQ8,918,jsonl
conplex,L1,Q9H2K2,1734,jsonl
conplex,L1,Q9H999,1428,jsonl
conplex,L1,Q9H9B1,918,jsonl
conplex,L1,Q9HBH9,612,jsonl
conplex,L1,Q9NQS5,663,jsonl
conplex,L1,Q9NWZ3,4641,jsonl
conplex,L1,Q9NXA8,663,jsonl
conplex,L1,Q9NYV4,714,jsonl
conplex,L1,Q9NZQ7,4335,jsonl
conplex,L1,Q9P1W9,1173,jsonl
conplex,L1,Q9UQB9,510,jsonl
conplex,L1,Q9UQD0,765,jsonl
conplex,L1,Q9UQL6,1071,jsonl
conplex,L1,Q9Y233,2142,jsonl
conplex,L1,Q9Y243,510,jsonl
conplex,L1,Q9Y2D0,3111,jsonl
conplex,L1,Q9Y2K2,1938,jsonl
conplex,L1,Q9Y2R2,612,jsonl
conplex,L1,Q9Y463,1224,jsonl
conplex,L1,Q9Y5Y9,2091,jsonl
conplex,L1,Q9Y5Z0,11577,jsonl
conplex,L2,C7C422,3723,jsonl
conplex,L2,I6YFP0,561,jsonl
conplex,L2,O00141,1734,jsonl
conplex,L2,O00255,20349,jsonl
conplex,L2,O00329,41769,jsonl
conplex,L2,O00444,1836,jsonl
conplex,L2,O00519,12444,jsonl
conplex,L2,O14684,6375,jsonl
conplex,L2,O14733,816,jsonl
conplex,L2,O14744,41514,jsonl
conplex,L2,O14757,9690,jsonl
conplex,L2,O14842,918,jsonl
conplex,L2,O14965,2601,jsonl
conplex,L2,O14976,1683,jsonl
conplex,L2,O15151,561,jsonl
conplex,L2,O15379,21063,jsonl
conplex,L2,O35678,510,jsonl
conplex,L2,O43318,765,jsonl
conplex,L2,O43353,15147,jsonl
conplex,L2,O43570,12189,jsonl
conplex,L2,O43613,5049,jsonl
conplex,L2,O43614,7395,jsonl
conplex,L2,O43924,714,jsonl
conplex,L2,O60341,41157,jsonl
conplex,L2,O60502,15351,jsonl
conplex,L2,O60674,38709,jsonl
conplex,L2,O60760,1581,jsonl
conplex,L2,O60885,29376,jsonl
conplex,L2,O75116,15351,jsonl
conplex,L2,O75173,4233,jsonl
conplex,L2,O75385,20808,jsonl
conplex,L2,O75460,14178,jsonl
conplex,L2,O75762,12291,jsonl
conplex,L2,O75874,3060,jsonl
conplex,L2,O75936,1173,jsonl
conplex,L2,O76074,1428,jsonl
conplex,L2,O76083,8160,jsonl
conplex,L2,O95271,2805,jsonl
conplex,L2,O95497,6018,jsonl
conplex,L2,O95819,3366,jsonl
conplex,L2,O96013,1785,jsonl
conplex,L2,O96017,3315,jsonl
conplex,L2,O96028,3927,jsonl
conplex,L2,P00338,5151,jsonl
conplex,L2,P00519,14994,jsonl
conplex,L2,P00533,104397,jsonl
conplex,L2,P00734,3672,jsonl
conplex,L2,P00742,3366,jsonl
conplex,L2,P00746,18564,jsonl
conplex,L2,P00748,1581,jsonl
conplex,L2,P00751,7446,jsonl
conplex,L2,P00797,1887,jsonl
conplex,L2,P00915,11373,jsonl
conplex,L2,P00918,17340,jsonl
conplex,L2,P01116,145641,jsonl
conplex,L2,P01375,1071,jsonl
conplex,L2,P02753,1173,jsonl
conplex,L2,P03372,11118,jsonl
conplex,L2,P03468,2601,jsonl
conplex,L2,P03951,5151,jsonl
conplex,L2,P03952,6630,jsonl
conplex,L2,P04049,33456,jsonl
conplex,L2,P04150,14586,jsonl
conplex,L2,P04293,18105,jsonl
conplex,L2,P04585,714,jsonl
conplex,L2,P04626,51204,jsonl
conplex,L2,P04629,30498,jsonl
conplex,L2,P04798,1734,jsonl
conplex,L2,P04818,1326,jsonl
conplex,L2,P05089,663,jsonl
conplex,L2,P05177,1836,jsonl
conplex,L2,P05981,714,jsonl
conplex,L2,P06239,36465,jsonl
conplex,L2,P06241,2754,jsonl
conplex,L2,P06276,7089,jsonl
conplex,L2,P06401,1020,jsonl
conplex,L2,P06493,9486,jsonl
conplex,L2,P06730,1173,jsonl
conplex,L2,P07333,39423,jsonl
conplex,L2,P07711,5763,jsonl
conplex,L2,P07858,1479,jsonl
conplex,L2,P07900,1785,jsonl
conplex,L2,P07948,510,jsonl
conplex,L2,P07949,13413,jsonl
conplex,L2,P08069,18309,jsonl
conplex,L2,P08172,2448,jsonl
conplex,L2,P08173,3978,jsonl
conplex,L2,P08183,1326,jsonl
conplex,L2,P08238,2499,jsonl
conplex,L2,P08246,510,jsonl
conplex,L2,P08253,1275,jsonl
conplex,L2,P08254,816,jsonl
conplex,L2,P08581,42381,jsonl
conplex,L2,P08684,1377,jsonl
conplex,L2,P08908,10557,jsonl
conplex,L2,P08912,1326,jsonl
conplex,L2,P09237,1071,jsonl
conplex,L2,P09238,867,jsonl
conplex,L2,P09382,25755,jsonl
conplex,L2,P09619,21879,jsonl
conplex,L2,P09874,47022,jsonl
conplex,L2,P09917,714,jsonl
conplex,L2,P09960,765,jsonl
conplex,L2,P0A017,1020,jsonl
conplex,L2,P0A0K8,1326,jsonl
conplex,L2,P0A725,1122,jsonl
conplex,L2,P0AES6,1275,jsonl
conplex,L2,P0DMS8,2550,jsonl
conplex,L2,P0DUB6,1989,jsonl
conplex,L2,P10275,7395,jsonl
conplex,L2,P10398,5253,jsonl
conplex,L2,P10415,51357,jsonl
conplex,L2,P10721,57222,jsonl
conplex,L2,P11229,1224,jsonl
conplex,L2,P11309,3366,jsonl
conplex,L2,P11362,25551,jsonl
conplex,L2,P11474,10149,jsonl
conplex,L2,P11511,867,jsonl
conplex,L2,P11802,71502,jsonl
conplex,L2,P12931,3519,jsonl
conplex,L2,P13569,2448,jsonl
conplex,L2,P13866,561,jsonl
conplex,L2,P13995,561,jsonl
conplex,L2,P14207,1122,jsonl
conplex,L2,P14555,765,jsonl
conplex,L2,P14618,2040,jsonl
conplex,L2,P14756,3621,jsonl
conplex,L2,P14780,1632,jsonl
conplex,L2,P14867,6324,jsonl
conplex,L2,P14902,1785,jsonl
conplex,L2,P15056,39219,jsonl
conplex,L2,P15428,18411,jsonl
conplex,L2,P15559,4284,jsonl
conplex,L2,P16050,918,jsonl
conplex,L2,P16234,20196,jsonl
conplex,L2,P16591,714,jsonl
conplex,L2,P17252,1530,jsonl
conplex,L2,P17516,969,jsonl
conplex,L2,P17612,765,jsonl
conplex,L2,P17706,4590,jsonl
conplex,L2,P17812,13872,jsonl
conplex,L2,P17931,45849,jsonl
conplex,L2,P18031,13158,jsonl
conplex,L2,P18054,1785,jsonl
conplex,L2,P18825,6375,jsonl
conplex,L2,P19099,765,jsonl
conplex,L2,P20309,1275,jsonl
conplex,L2,P20618,3723,jsonl
conplex,L2,P20831,1581,jsonl
conplex,L2,P21397,1836,jsonl
conplex,L2,P21554,2703,jsonl
conplex,L2,P21589,8721,jsonl
conplex,L2,P21728,1020,jsonl
conplex,L2,P21802,24684,jsonl
conplex,L2,P22303,10251,jsonl
conplex,L2,P22413,26724,jsonl
conplex,L2,P22455,5916,jsonl
conplex,L2,P22518,561,jsonl
conplex,L2,P22607,19584,jsonl
conplex,L2,P22748,867,jsonl
conplex,L2,P22894,765,jsonl
conplex,L2,P23458,31722,jsonl
conplex,L2,P23467,3927,jsonl
conplex,L2,P23921,510,jsonl
conplex,L2,P23946,3621,jsonl
conplex,L2,P23975,918,jsonl
conplex,L2,P23977,1020,jsonl
conplex,L2,P24941,83079,jsonl
conplex,L2,P25440,1632,jsonl
conplex,L2,P25774,1683,jsonl
conplex,L2,P27338,6324,jsonl
conplex,L2,P27487,5916,jsonl
conplex,L2,P28062,1224,jsonl
conplex,L2,P28065,1377,jsonl
conplex,L2,P28074,16575,jsonl
conplex,L2,P28335,15096,jsonl
conplex,L2,P28482,33915,jsonl
conplex,L2,P28647,561,jsonl
conplex,L2,P28845,765,jsonl
conplex,L2,P28907,8466,jsonl
conplex,L2,P29274,39627,jsonl
conplex,L2,P29275,18258,jsonl
conplex,L2,P29375,2397,jsonl
conplex,L2,P29466,1071,jsonl
conplex,L2,P29597,69972,jsonl
conplex,L2,P30291,6069,jsonl
conplex,L2,P30530,47328,jsonl
conplex,L2,P30542,5814,jsonl
conplex,L2,P30559,561,jsonl
conplex,L2,P31153,27642,jsonl
conplex,L2,P31391,5100,jsonl
conplex,L2,P31639,612,jsonl
conplex,L2,P31644,18309,jsonl
conplex,L2,P31645,5559,jsonl
conplex,L2,P31652,2499,jsonl
conplex,L2,P31749,10863,jsonl
conplex,L2,P31751,6018,jsonl
conplex,L2,P32245,10608,jsonl
conplex,L2,P32297,612,jsonl
conplex,L2,P33533,1377,jsonl
conplex,L2,P33535,2142,jsonl
conplex,L2,P33981,2499,jsonl
conplex,L2,P34903,3315,jsonl
conplex,L2,P34913,3162,jsonl
conplex,L2,P34914,10098,jsonl
conplex,L2,P34947,2244,jsonl
conplex,L2,P34972,3213,jsonl
conplex,L2,P35218,867,jsonl
conplex,L2,P35354,5049,jsonl
conplex,L2,P35367,1734,jsonl
conplex,L2,P35372,10047,jsonl
conplex,L2,P35408,2448,jsonl
conplex,L2,P35916,3621,jsonl
conplex,L2,P35968,47277,jsonl
conplex,L2,P36544,1071,jsonl
conplex,L2,P36776,4488,jsonl
conplex,L2,P36888,25806,jsonl
conplex,L2,P36897,14127,jsonl
conplex,L2,P37023,816,jsonl
conplex,L2,P39900,4233,jsonl
conplex,L2,P40261,663,jsonl
conplex,L2,P40337,1122,jsonl
conplex,L2,P40763,2550,jsonl
conplex,L2,P41143,4692,jsonl
conplex,L2,P41144,765,jsonl
conplex,L2,P41145,26826,jsonl
conplex,L2,P41146,2754,jsonl
conplex,L2,P41182,20706,jsonl
conplex,L2,P41240,8874,jsonl
conplex,L2,P41594,1326,jsonl
conplex,L2,P41595,2499,jsonl
conplex,L2,P42330,3927,jsonl
conplex,L2,P42336,43554,jsonl
conplex,L2,P42338,6120,jsonl
conplex,L2,P43116,1632,jsonl
conplex,L2,P43166,1989,jsonl
conplex,L2,P43235,561,jsonl
conplex,L2,P43405,5304,jsonl
conplex,L2,P43490,24582,jsonl
conplex,L2,P43681,561,jsonl
conplex,L2,P45452,1785,jsonl
conplex,L2,P45983,1428,jsonl
conplex,L2,P45984,2754,jsonl
conplex,L2,P47205,7497,jsonl
conplex,L2,P47869,9384,jsonl
conplex,L2,P47989,714,jsonl
conplex,L2,P48039,612,jsonl
conplex,L2,P48729,6834,jsonl
conplex,L2,P48730,7344,jsonl
conplex,L2,P48735,1479,jsonl
conplex,L2,P48736,11373,jsonl
conplex,L2,P49137,663,jsonl
conplex,L2,P49286,663,jsonl
conplex,L2,P49336,1785,jsonl
conplex,L2,P49674,663,jsonl
conplex,L2,P49759,6834,jsonl
conplex,L2,P49760,13107,jsonl
conplex,L2,P49761,7038,jsonl
conplex,L2,P49840,80580,jsonl
conplex,L2,P49841,71757,jsonl
conplex,L2,P50053,48144,jsonl
conplex,L2,P50406,2856,jsonl
conplex,L2,P50613,8925,jsonl
conplex,L2,P50750,9792,jsonl
conplex,L2,P51449,2448,jsonl
conplex,L2,P51531,4692,jsonl
conplex,L2,P51532,4182,jsonl
conplex,L2,P51617,2193,jsonl
conplex,L2,P51813,2142,jsonl
conplex,L2,P52333,36975,jsonl
conplex,L2,P52895,612,jsonl
conplex,L2,P53350,5457,jsonl
conplex,L2,P53396,3009,jsonl
conplex,L2,P53634,21165,jsonl
conplex,L2,P53667,3162,jsonl
conplex,L2,P53671,3366,jsonl
conplex,L2,P53779,3315,jsonl
conplex,L2,P54646,714,jsonl
conplex,L2,P55055,612,jsonl
conplex,L2,P56373,1377,jsonl
conplex,L2,P56524,867,jsonl
conplex,L2,P56817,17952,jsonl
conplex,L2,P61073,2652,jsonl
conplex,L2,P61964,2601,jsonl
conplex,L2,P62813,4386,jsonl
conplex,L2,P62937,5151,jsonl
conplex,L2,P68400,11271,jsonl
conplex,L2,P69996,561,jsonl
conplex,L2,P79208,1326,jsonl
conplex,L2,P80192,2958,jsonl
conplex,L2,P80457,1581,jsonl
conplex,L2,P81908,7038,jsonl
conplex,L2,P97321,2346,jsonl
conplex,L2,P97612,612,jsonl
conplex,L2,P98170,10710,jsonl
conplex,L2,P9WGR1,612,jsonl
conplex,L2,Q00534,55641,jsonl
conplex,L2,Q00535,2040,jsonl
conplex,L2,Q00536,1734,jsonl
conplex,L2,Q00960,3519,jsonl
conplex,L2,Q00987,3315,jsonl
conplex,L2,Q01064,35394,jsonl
conplex,L2,Q01959,1275,jsonl
conplex,L2,Q02127,5508,jsonl
conplex,L2,Q02750,663,jsonl
conplex,L2,Q02769,2397,jsonl
conplex,L2,Q03111,5100,jsonl
conplex,L2,Q04609,5151,jsonl
conplex,L2,Q04759,1887,jsonl
conplex,L2,Q04771,2040,jsonl
conplex,L2,Q04828,918,jsonl
conplex,L2,Q05397,18819,jsonl
conplex,L2,Q05941,714,jsonl
conplex,L2,Q06124,24837,jsonl
conplex,L2,Q06187,49827,jsonl
conplex,L2,Q06418,41412,jsonl
conplex,L2,Q07343,9588,jsonl
conplex,L2,Q07817,19227,jsonl
conplex,L2,Q07820,5457,jsonl
conplex,L2,Q07889,30141,jsonl
conplex,L2,Q08210,3366,jsonl
conplex,L2,Q08345,17238,jsonl
conplex,L2,Q08499,10914,jsonl
conplex,L2,Q12851,1071,jsonl
conplex,L2,Q12866,44625,jsonl
conplex,L2,Q12879,612,jsonl
conplex,L2,Q12884,6222,jsonl
conplex,L2,Q12931,561,jsonl
conplex,L2,Q13043,765,jsonl
conplex,L2,Q13133,561,jsonl
conplex,L2,Q13153,816,jsonl
conplex,L2,Q13164,765,jsonl
conplex,L2,Q13224,2142,jsonl
conplex,L2,Q13451,1428,jsonl
conplex,L2,Q13464,9333,jsonl
conplex,L2,Q13489,10761,jsonl
conplex,L2,Q13490,10761,jsonl
conplex,L2,Q13526,714,jsonl
conplex,L2,Q13546,29988,jsonl
conplex,L2,Q13547,53244,jsonl
conplex,L2,Q13627,23562,jsonl
conplex,L2,Q13822,10047,jsonl
conplex,L2,Q13946,4743,jsonl
conplex,L2,Q14004,2142,jsonl
conplex,L2,Q14145,6324,jsonl
conplex,L2,Q14432,2397,jsonl
conplex,L2,Q14833,8721,jsonl
conplex,L2,Q14994,1122,jsonl
conplex,L2,Q15059,1887,jsonl
conplex,L2,Q15118,867,jsonl
conplex,L2,Q15119,5712,jsonl
conplex,L2,Q15125,9027,jsonl
conplex,L2,Q15561,19686,jsonl
conplex,L2,Q15858,33660,jsonl
conplex,L2,Q15910,37485,jsonl
conplex,L2,Q16288,8466,jsonl
conplex,L2,Q16539,1887,jsonl
conplex,L2,Q16552,13362,jsonl
conplex,L2,Q16584,4743,jsonl
conplex,L2,Q16602,1224,jsonl
conplex,L2,Q16620,9588,jsonl
conplex,L2,Q16678,1581,jsonl
conplex,L2,Q16740,1632,jsonl
conplex,L2,Q16769,3417,jsonl
conplex,L2,Q16790,12750,jsonl
conplex,L2,Q16873,561,jsonl
conplex,L2,Q2M2I8,3213,jsonl
conplex,L2,Q3TBT3,714,jsonl
conplex,L2,Q460N5,1224,jsonl
conplex,L2,Q58F21,1989,jsonl
conplex,L2,Q5BJF2,5610,jsonl
conplex,L2,Q5U3Y7,2142,jsonl
conplex,L2,Q60492,2448,jsonl
conplex,L2,Q63470,663,jsonl
conplex,L2,Q64610,2805,jsonl
conplex,L2,Q6P179,867,jsonl
conplex,L2,Q6V1X1,3519,jsonl
conplex,L2,Q6ZQW0,2754,jsonl
conplex,L2,Q72547,3264,jsonl
conplex,L2,Q86TI2,2856,jsonl
conplex,L2,Q86U44,2958,jsonl
conplex,L2,Q86V86,1887,jsonl
conplex,L2,Q86W56,17391,jsonl
conplex,L2,Q86WV6,8670,jsonl
conplex,L2,Q86X55,2397,jsonl
conplex,L2,Q8IVH8,16932,jsonl
conplex,L2,Q8IXJ6,867,jsonl
conplex,L2,Q8IYT8,561,jsonl
conplex,L2,Q8N884,15708,jsonl
conplex,L2,Q8NEB9,2907,jsonl
conplex,L2,Q8NER1,2244,jsonl
conplex,L2,Q8NET8,15096,jsonl
conplex,L2,Q8NFU5,3366,jsonl
conplex,L2,Q8NI77,55590,jsonl
conplex,L2,Q8R4B8,2958,jsonl
conplex,L2,Q8TDV5,1530,jsonl
conplex,L2,Q8TF76,1887,jsonl
conplex,L2,Q92633,28560,jsonl
conplex,L2,Q92769,17238,jsonl
conplex,L2,Q92831,2091,jsonl
conplex,L2,Q92918,115821,jsonl
conplex,L2,Q92993,4743,jsonl
conplex,L2,Q93009,14943,jsonl
conplex,L2,Q969S8,561,jsonl
conplex,L2,Q96GG9,26010,jsonl
conplex,L2,Q96KQ7,1734,jsonl
conplex,L2,Q96P20,22644,jsonl
conplex,L2,Q96RI1,3111,jsonl
conplex,L2,Q96S37,1530,jsonl
conplex,L2,Q96SW2,34323,jsonl
conplex,L2,Q99558,2805,jsonl
conplex,L2,Q99571,2499,jsonl
conplex,L2,Q99572,1377,jsonl
conplex,L2,Q99640,14586,jsonl
conplex,L2,Q99683,3876,jsonl
conplex,L2,Q99685,19380,jsonl
conplex,L2,Q99720,2142,jsonl
